ReportID,SalesPersonID,ProductID,Quantity,TotalSalesValue,Suspicious,UnitPrice
Rep28000,C22263,PR6394,1266,21915,indeterminate,17.31042654028436
Rep28001,C22263,PR6550,566,6380,indeterminate,11.27208480565371
Rep28002,C22263,PR6525,10778,40940,indeterminate,3.798478381889033
Rep28003,C22263,PR6394,140,2185,indeterminate,15.607142857142858
Rep28004,C22263,PR6192,6982,21350,indeterminate,3.0578630764823833
Rep28005,C22263,PR6192,3087,9350,indeterminate,3.028830579850988
Rep28006,C22263,PR6183,1738,22815,indeterminate,13.127157652474109
Rep28007,C22263,PR6219,338,2270,indeterminate,6.715976331360947
Rep28008,C22263,PR6522,906,1475,indeterminate,1.6280353200883002
Rep28009,C22263,PR6192,2309,7605,indeterminate,3.2936336076223474
Rep28010,C22263,PR6525,9178,34565,indeterminate,3.7660710394421444
Rep28011,C22263,PR6525,63635,48090,indeterminate,0.7557161939184411
Rep28012,C22263,PR6187,2805,9965,indeterminate,3.552584670231729
Rep28013,C22263,PR6183,2444,17135,indeterminate,7.011047463175123
Rep28014,C22263,PR6493,7101,18895,indeterminate,2.6608928319954934
Rep28015,C22263,PR6525,103645,83475,indeterminate,0.8053934101982729
Rep28016,C22263,PR6394,111,1035,indeterminate,9.324324324324325
Rep28017,C22263,PR6492,2522,6995,indeterminate,2.7735923869944488
Rep28018,C22263,PR6325,173,2105,indeterminate,12.167630057803468
Rep28019,C22263,PR6394,1956,75720,indeterminate,38.71165644171779
Rep28020,C22263,PR6394,544,12375,indeterminate,22.748161764705884
Rep28021,C22263,PR6525,396,1225,indeterminate,3.0934343434343434
Rep28022,C22263,PR6192,6982,21350,indeterminate,3.0578630764823833
Rep28023,C22263,PR6550,1033,10970,indeterminate,10.619554695062924
Rep28024,C22263,PR6525,240879,177560,No,0.7371335815907571
Rep28025,C22263,PR6526,467,1400,indeterminate,2.9978586723768736
Rep28026,C22263,PR6220,117,2095,indeterminate,17.905982905982906
Rep28027,C22263,PR6181,585,2100,indeterminate,3.58974358974359
Rep28028,C22263,PR6529,5527,25115,indeterminate,4.54405645015379
Rep28029,C22263,PR6534,37338,53075,indeterminate,1.4214741014516044
Rep28030,C22263,PR6590,222,2160,indeterminate,9.72972972972973
Rep28031,C22263,PR6552,197,1450,indeterminate,7.3604060913705585
Rep28032,C22263,PR6586,520,3905,indeterminate,7.509615384615385
Rep28033,C22263,PR6525,13329,11595,indeterminate,0.869907720009003
Rep28034,C22263,PR6525,13022,10885,indeterminate,0.8358931039778836
Rep28035,C22263,PR6192,851,5955,indeterminate,6.99764982373678
Rep28036,C22263,PR6500,5781,16455,indeterminate,2.8463933575505966
Rep28037,C22263,PR6325,308,3795,indeterminate,12.321428571428571
Rep28038,C22263,PR6181,9555,25475,indeterminate,2.666143380429095
Rep28039,C22263,PR6552,2485,16815,indeterminate,6.766599597585513
Rep28040,C22263,PR6526,6688,16205,indeterminate,2.4229964114832536
Rep28041,C22263,PR6552,6453,50175,indeterminate,7.775453277545328
Rep28042,C22263,PR6525,13329,11595,indeterminate,0.869907720009003
Rep28043,C22263,PR6219,231,2160,indeterminate,9.35064935064935
Rep28044,C22263,PR6490,25168,40670,indeterminate,1.6159408773045136
Rep28045,C22263,PR6325,173,2105,indeterminate,12.167630057803468
Rep28046,C22263,PR6248,11389,63050,indeterminate,5.536043550794626
Rep28047,C22263,PR6192,3093,25085,indeterminate,8.11024894924022
Rep28048,C22263,PR6534,34190,46830,indeterminate,1.3696987423223164
Rep28049,C22263,PR6325,328,2490,indeterminate,7.591463414634147
Rep28050,C22263,PR6525,103645,1475,Yes,0.014231270201167446
Rep28051,C22263,PR6550,1033,10970,indeterminate,10.619554695062924
Rep28052,C22263,PR6526,3419,9985,indeterminate,2.92044457443697
Rep28053,C22263,PR6593,9917,51590,indeterminate,5.202178078047797
Rep28054,C22263,PR6492,2051,5600,indeterminate,2.7303754266211606
Rep28055,C22263,PR6534,19117,25495,indeterminate,1.3336297536224302
Rep28056,C22263,PR6394,3888,61610,indeterminate,15.84619341563786
Rep28057,C22263,PR6534,22692,30620,indeterminate,1.3493742288031023
Rep28058,C22263,PR6394,1266,21915,indeterminate,17.31042654028436
Rep28059,C22263,PR6192,3093,25085,indeterminate,8.11024894924022
Rep28060,C22263,PR6181,585,2100,indeterminate,3.58974358974359
Rep28061,C22263,PR6586,107,1055,indeterminate,9.85981308411215
Rep28062,C22263,PR6500,40780,66085,indeterminate,1.620524767042668
Rep28063,C22263,PR6181,2807,1110,Yes,0.39543997149982185
Rep28064,C22263,PR6492,2051,5600,indeterminate,2.7303754266211606
Rep28065,C22263,PR6534,22692,30620,indeterminate,1.3493742288031023
Rep28066,C22263,PR6500,20561,32725,indeterminate,1.591605466660182
Rep28067,C22263,PR6526,467,1400,indeterminate,2.9978586723768736
Rep28068,C22263,PR6500,40780,66085,indeterminate,1.620524767042668
Rep28069,C22263,PR6522,2138,10070,indeterminate,4.71000935453695
Rep28070,C22263,PR6220,117,2095,indeterminate,17.905982905982906
Rep28071,C22263,PR6534,48902,61760,indeterminate,1.262934031327962
Rep28072,C22263,PR6525,9178,34565,indeterminate,3.7660710394421444
Rep28073,C22263,PR6219,370,3070,indeterminate,8.297297297297296
Rep28074,C22263,PR6537,47466,79830,indeterminate,1.6818354190367841
Rep28075,C22263,PR6248,3069,24760,indeterminate,8.067774519387422
Rep28076,C22263,PR6589,1187,19180,indeterminate,16.15838247683235
Rep28077,C22263,PR6325,173,2105,indeterminate,12.167630057803468
Rep28078,C22263,PR6181,9555,25475,indeterminate,2.666143380429095
Rep28079,C22263,PR6183,5094,37630,indeterminate,7.3871221044365925
Rep28080,C22263,PR6534,5250,10135,indeterminate,1.9304761904761905
Rep28081,C22263,PR6325,106,1260,indeterminate,11.88679245283019
Rep28082,C22263,PR6181,13739,36015,indeterminate,2.621369823131232
Rep28083,C22263,PR6219,1811,14065,indeterminate,7.766427388183324
Rep28084,C22263,PR6490,34781,55625,No,1.5992927172881746
Rep28085,C22263,PR6525,64952,50610,indeterminate,0.7791907870427393
Rep28086,C22263,PR6529,1635,10665,indeterminate,6.522935779816514
Rep28087,C22263,PR6394,106,1330,indeterminate,12.547169811320755
Rep28088,C22263,PR6325,106,1260,indeterminate,11.88679245283019
Rep28089,C22263,PR6181,147,1605,indeterminate,10.918367346938776
Rep28090,C22263,PR6534,22692,30620,indeterminate,1.3493742288031023
Rep28091,C22263,PR6394,140,2185,indeterminate,15.607142857142858
Rep28092,C22263,PR6490,13392,21935,indeterminate,1.6379181600955794
Rep28093,C22263,PR6492,1307,3845,indeterminate,2.9418515684774293
Rep28094,C22263,PR6375,1377,15140,indeterminate,10.994916485112563
Rep28095,C22263,PR6181,3670,10265,indeterminate,2.7970027247956404
Rep28096,C22263,PR6522,2268,12045,indeterminate,5.310846560846561
Rep28097,C22263,PR6590,222,2160,indeterminate,9.72972972972973
Rep28098,C22263,PR6394,1266,21915,indeterminate,17.31042654028436
Rep28099,C22263,PR6522,7880,35645,indeterminate,4.523477157360406
Rep28100,C22263,PR6183,2444,17135,indeterminate,7.011047463175123
Rep28101,C22263,PR6192,4462,2810,indeterminate,0.6297624383684447
Rep28102,C22263,PR6529,5527,25115,indeterminate,4.54405645015379
Rep28103,C22263,PR6394,265,75720,indeterminate,285.7358490566038
Rep28104,C22263,PR6219,100,2610,indeterminate,26.1
Rep28105,C22307,PR6253,124,1225,indeterminate,9.879032258064516
Rep28106,C22307,PR6184,3185,21265,indeterminate,6.676609105180534
Rep28107,C22307,PR6184,23757,81100,indeterminate,3.4137306899019237
Rep28108,C22307,PR6177,5316,14145,indeterminate,2.6608352144469527
Rep28109,C22307,PR6184,3185,21265,indeterminate,6.676609105180534
Rep28110,C22307,PR6595,106,1390,indeterminate,13.11320754716981
Rep28111,C22307,PR6177,8455,18140,indeterminate,2.1454760496747487
Rep28112,C22307,PR6220,411,4200,indeterminate,10.218978102189782
Rep28113,C22307,PR6595,116,1835,indeterminate,15.818965517241379
Rep28114,C22307,PR6192,3518,7450,indeterminate,2.1176805002842523
Rep28115,C22307,PR6253,100,1005,indeterminate,10.05
Rep28116,C22307,PR6177,11097,22145,indeterminate,1.995584392178066
Rep28117,C22307,PR6253,124,1225,indeterminate,9.879032258064516
Rep28118,C22307,PR6509,503,5140,indeterminate,10.21868787276342
Rep28119,C22307,PR6177,9110,15725,indeterminate,1.7261251372118551
Rep28120,C22307,PR6227,127,1375,indeterminate,10.826771653543307
Rep28121,C22307,PR6177,6183,14140,indeterminate,2.286915736697396
Rep28122,C22307,PR6184,1211,2680,indeterminate,2.213047068538398
Rep28123,C22307,PR6595,106,1690,No,15.943396226415095
Rep28124,C22307,PR6253,300,1955,indeterminate,6.516666666666667
Rep28125,C22307,PR6220,418,2500,indeterminate,5.980861244019139
Rep28126,C22307,PR6177,8046,24070,indeterminate,2.9915485955754413
Rep28127,C22307,PR6177,5316,14145,indeterminate,2.6608352144469527
Rep28128,C22307,PR6184,26827,93505,indeterminate,3.485481045215641
Rep28129,C22307,PR6509,540,5520,indeterminate,10.222222222222221
Rep28130,C22307,PR6177,1980,6640,indeterminate,3.3535353535353534
Rep28131,C22307,PR6177,766,3240,indeterminate,4.2297650130548305
Rep28132,C22307,PR6192,383,1950,indeterminate,5.091383812010444
Rep28133,C22307,PR6184,20180,68355,indeterminate,3.3872646184340933
Rep28134,C22307,PR6177,2989,10515,indeterminate,3.517898962863834
Rep28135,C22307,PR6177,5522,8840,indeterminate,1.6008692502716406
Rep28136,C22307,PR6509,503,4425,indeterminate,8.797216699801194
Rep28137,C22307,PR6177,5095,17855,indeterminate,3.50441609421001
Rep28138,C22307,PR6248,103,1350,indeterminate,13.106796116504855
Rep28139,C22307,PR6177,1980,6640,indeterminate,3.3535353535353534
Rep28140,C22307,PR6461,400,1925,indeterminate,4.8125
Rep28141,C22307,PR6177,6183,14140,indeterminate,2.286915736697396
Rep28142,C21151,PR6177,3930,30580,indeterminate,7.78117048346056
Rep28143,C21151,PR6177,3306,23650,indeterminate,7.1536600120992135
Rep28144,C21151,PR6177,3457,26665,indeterminate,7.713335261787678
Rep28145,C21151,PR6184,158,1410,indeterminate,8.924050632911392
Rep28146,C21151,PR6184,2222,9610,indeterminate,4.3249324932493245
Rep28147,C21151,PR6184,398,4365,indeterminate,10.967336683417086
Rep28148,C21151,PR6184,158,1410,indeterminate,8.924050632911392
Rep28149,C21151,PR6177,3306,23650,indeterminate,7.1536600120992135
Rep28150,C21151,PR6177,3159,25460,indeterminate,8.059512503956949
Rep28151,C21151,PR6184,1516,17690,indeterminate,11.668865435356201
Rep28152,C21151,PR6177,1782,13260,indeterminate,7.441077441077441
Rep28153,C21151,PR6184,1832,17260,indeterminate,9.421397379912664
Rep28154,C21151,PR6184,1500,12440,indeterminate,8.293333333333333
Rep28155,C21151,PR6177,6529,6320,Yes,0.967988972277531
Rep28156,C21151,PR6184,1832,17260,indeterminate,9.421397379912664
Rep28157,C21151,PR6184,2090,25005,indeterminate,11.964114832535886
Rep28158,C21151,PR6184,2183,23520,indeterminate,10.774163994502977
Rep28159,C21151,PR6184,548,6045,indeterminate,11.031021897810218
Rep28160,C21151,PR6184,158,1410,indeterminate,8.924050632911392
Rep28161,C21151,PR6184,508,4060,indeterminate,7.9921259842519685
Rep28162,C21151,PR6184,1008,19480,indeterminate,19.325396825396826
Rep28163,C21151,PR6184,572,5370,indeterminate,9.388111888111888
Rep28164,C21151,PR6184,1832,17260,indeterminate,9.421397379912664
Rep28165,C21151,PR6184,493,4130,indeterminate,8.377281947261663
Rep28166,C21151,PR6177,3306,23650,indeterminate,7.1536600120992135
Rep28167,C21151,PR6177,5660,44525,No,7.86660777385159
Rep28168,C21151,PR6184,1572,10595,indeterminate,6.739821882951654
Rep28169,C21151,PR6177,6343,47735,No,7.525618792369541
Rep28170,C21151,PR6184,1552,10275,indeterminate,6.62048969072165
Rep28171,C21151,PR6184,307,5370,indeterminate,17.49185667752443
Rep28172,C21922,PR6253,113,1340,indeterminate,11.858407079646017
Rep28173,C21922,PR6596,106,1455,indeterminate,13.726415094339623
Rep28174,C21922,PR6596,120,1640,indeterminate,13.666666666666666
Rep28175,C21922,PR6596,112,1415,indeterminate,12.633928571428571
Rep28176,C21922,PR6595,104,1060,indeterminate,10.192307692307692
Rep28177,C21922,PR6252,105,11060,indeterminate,105.33333333333333
Rep28178,C21922,PR6252,102,1055,indeterminate,10.343137254901961
Rep28179,C21922,PR6252,105,1075,indeterminate,10.238095238095237
Rep28180,C21922,PR6208,100,1015,indeterminate,10.15
Rep28181,C21922,PR6227,124,1335,indeterminate,10.766129032258064
Rep28182,C21922,PR6596,113,1375,indeterminate,12.168141592920353
Rep28183,C21922,PR6208,101,1570,indeterminate,15.544554455445544
Rep28184,C21922,PR6252,104,1055,indeterminate,10.14423076923077
Rep28185,C21922,PR6177,121,1115,indeterminate,9.214876033057852
Rep28186,C21922,PR6253,107,1315,indeterminate,12.289719626168225
Rep28187,C21922,PR6177,298,1810,indeterminate,6.073825503355705
Rep28188,C21922,PR6596,103,1130,indeterminate,10.970873786407767
Rep28189,C21922,PR6227,103,1025,indeterminate,9.951456310679612
Rep28190,C21922,PR6253,108,1260,indeterminate,11.666666666666666
Rep28191,C21922,PR6211,100,995,indeterminate,9.95
Rep28192,C21922,PR6177,162,1230,indeterminate,7.592592592592593
Rep28193,C21922,PR6595,105,1185,indeterminate,11.285714285714286
Rep28194,C21922,PR6282,103,1040,No,10.097087378640778
Rep28195,C21922,PR6595,103,1420,indeterminate,13.78640776699029
Rep28196,C21922,PR6595,104,1115,indeterminate,10.721153846153847
Rep28197,C21922,PR6177,123,1095,indeterminate,8.902439024390244
Rep28198,C21922,PR6177,115,1030,indeterminate,8.956521739130435
Rep28199,C21922,PR6595,101,1015,indeterminate,10.049504950495049
Rep28200,C21922,PR6177,146,1295,indeterminate,8.86986301369863
Rep28201,C21922,PR6595,104,1140,indeterminate,10.961538461538462
Rep28202,C21922,PR6282,100,794,indeterminate,7.94
Rep28203,C21922,PR6227,105,1065,indeterminate,10.142857142857142
Rep28204,C21922,PR6227,118,1365,indeterminate,11.567796610169491
Rep28205,C21922,PR6596,122,1555,indeterminate,12.745901639344263
Rep28206,C21922,PR6595,108,1275,No,11.805555555555555
Rep28207,C21922,PR6253,106,1185,indeterminate,11.179245283018869
Rep28208,C21922,PR6282,130,1320,indeterminate,10.153846153846153
Rep28209,C21922,PR6596,136,2155,indeterminate,15.845588235294118
Rep28210,C21922,PR6252,101,1035,indeterminate,10.247524752475247
Rep28211,C21922,PR6596,113,1605,indeterminate,14.20353982300885
Rep28212,C21922,PR6177,123,1075,indeterminate,8.739837398373984
Rep28213,C21922,PR6252,103,1045,indeterminate,10.145631067961165
Rep28214,C21922,PR6227,117,1180,indeterminate,10.085470085470085
Rep28215,C21922,PR6177,107,1045,indeterminate,9.766355140186915
Rep28216,C21922,PR6253,105,1305,indeterminate,12.428571428571429
Rep28217,C21922,PR6595,105,1050,indeterminate,10.0
Rep28218,C21922,PR6253,105,1285,indeterminate,12.238095238095237
Rep28219,C21922,PR6252,118,18320,indeterminate,155.25423728813558
Rep28220,C21667,PR6440,13790,5675,indeterminate,0.411530094271211
Rep28221,C21667,PR6467,5183,22335,indeterminate,4.309280339571677
Rep28222,C21667,PR6467,32322,121720,indeterminate,3.765856073262793
Rep28223,C21667,PR6444,405004,226925,No,0.5603031081174507
Rep28224,C21667,PR6448,24585,15560,indeterminate,0.6329062436444987
Rep28225,C21667,PR6549,11523,68145,indeterminate,5.913824524863317
Rep28226,C21667,PR6549,60462,304680,indeterminate,5.03919817405974
Rep28227,C21667,PR6549,64777,358315,indeterminate,5.531515815798818
Rep28228,C21667,PR6442,13188,9280,indeterminate,0.7036700030330604
Rep28229,C21667,PR6467,11211,43070,indeterminate,3.8417625546338416
Rep28230,C21667,PR6578,45316,28100,indeterminate,0.6200900344249272
Rep28231,C21667,PR6465,248,1790,indeterminate,7.217741935483871
Rep28232,C21667,PR6217,5338,28925,indeterminate,5.418696140876733
Rep28233,C21667,PR6178,11340,28200,indeterminate,2.486772486772487
Rep28234,C21667,PR6549,32270,164965,indeterminate,5.112023551286025
Rep28235,C21667,PR6549,40247,220250,indeterminate,5.472457574477601
Rep28236,C21667,PR6549,64777,358315,indeterminate,5.531515815798818
Rep28237,C21667,PR6467,11003,37010,indeterminate,3.3636281014268836
Rep28238,C21667,PR6449,37880,25710,indeterminate,0.6787222808870116
Rep28239,C21667,PR6216,147,1160,indeterminate,7.891156462585034
Rep28240,C21667,PR6217,12962,88265,indeterminate,6.809520135781515
Rep28241,C21667,PR6549,47986,285830,indeterminate,5.95652898762139
Rep28242,C21667,PR6216,147,1160,indeterminate,7.891156462585034
Rep28243,C21667,PR6178,5640,14215,indeterminate,2.520390070921986
Rep28244,C21667,PR6578,22980,29620,indeterminate,1.288946910356832
Rep28245,C21667,PR6217,2403,14360,indeterminate,5.975863503953391
Rep28246,C21667,PR6250,377,2985,indeterminate,7.917771883289125
Rep28247,C21667,PR6216,147,1160,indeterminate,7.891156462585034
Rep28248,C21667,PR6467,25615,85195,indeterminate,3.3259808705836424
Rep28249,C21667,PR6467,25615,85195,indeterminate,3.3259808705836424
Rep28250,C21667,PR6467,1255,5605,indeterminate,4.46613545816733
Rep28251,C21667,PR6444,408935,228550,No,0.5588907772628902
Rep28252,C21667,PR6467,25615,85195,indeterminate,3.3259808705836424
Rep28253,C21667,PR6210,8100,13205,indeterminate,1.6302469135802469
Rep28254,C21667,PR6549,28106,185555,indeterminate,6.601971109371664
Rep28255,C21667,PR6549,53846,232390,indeterminate,4.315826616647477
Rep28256,C21265,PR6237,1246,5685,indeterminate,4.562600321027287
Rep28257,C21265,PR6237,698,3685,indeterminate,5.2793696275071635
Rep28258,C21265,PR6233,450,3960,indeterminate,8.8
Rep28259,C21265,PR6237,172,1545,indeterminate,8.982558139534884
Rep28260,C21265,PR6253,3604,20130,No,5.585460599334073
Rep28261,C21265,PR6178,101,1050,indeterminate,10.396039603960396
Rep28262,C21265,PR6253,336,3295,indeterminate,9.806547619047619
Rep28263,C21265,PR6233,322,2845,indeterminate,8.835403726708075
Rep28264,C21265,PR6253,1013,6775,indeterminate,6.688055281342547
Rep28265,C21265,PR6237,642,4140,indeterminate,6.4485981308411215
Rep28266,C21265,PR6253,1026,6620,No,6.4522417153996106
Rep28267,C21265,PR6237,2023,9865,indeterminate,4.876421156697973
Rep28268,C21265,PR6253,544,4155,indeterminate,7.637867647058823
Rep28269,C21265,PR6253,988,7170,indeterminate,7.257085020242915
Rep28270,C21265,PR6237,476,2765,indeterminate,5.8088235294117645
Rep28271,C22220,PR6525,3530,5015,indeterminate,1.4206798866855523
Rep28272,C22220,PR6491,2104,9100,indeterminate,4.32509505703422
Rep28273,C22220,PR6616,211,2690,indeterminate,12.748815165876778
Rep28274,C22220,PR6534,9840,16300,indeterminate,1.6565040650406504
Rep28275,C22220,PR6184,3757,19325,indeterminate,5.143731700825127
Rep28276,C22220,PR6522,1123,8425,indeterminate,7.502226179875334
Rep28277,C22220,PR6474,182,2535,indeterminate,13.928571428571429
Rep28278,C22220,PR6207,4451,28325,indeterminate,6.363738485733543
Rep28279,C22220,PR6525,11425,10610,indeterminate,0.9286652078774617
Rep28280,C22220,PR6609,3711,12450,indeterminate,3.354890864995958
Rep28281,C22220,PR6547,2615,17880,indeterminate,6.837476099426386
Rep28282,C22220,PR6491,1953,10155,indeterminate,5.199692780337942
Rep28283,C22220,PR6587,10732,79780,indeterminate,7.433842713380544
Rep28284,C22220,PR6522,1466,10430,indeterminate,7.114597544338336
Rep28285,C22220,PR6491,1264,6660,indeterminate,5.268987341772152
Rep28286,C22220,PR6184,1476,7300,indeterminate,4.94579945799458
Rep28287,C22220,PR6587,14643,86745,indeterminate,5.9239909854538
Rep28288,C22220,PR6529,1743,10280,indeterminate,5.897877223178428
Rep28289,C22220,PR6587,14643,86745,indeterminate,5.9239909854538
Rep28290,C22220,PR6525,11811,10940,indeterminate,0.926255185843705
Rep28291,C22220,PR6527,817,5535,indeterminate,6.774785801713587
Rep28292,C22220,PR6609,20470,53960,indeterminate,2.6360527601367854
Rep28293,C22220,PR6561,1254,14260,indeterminate,11.371610845295056
Rep28294,C22220,PR6529,1120,8755,indeterminate,7.816964285714286
Rep28295,C22220,PR6325,172,2005,indeterminate,11.656976744186046
Rep28296,C22220,PR6537,11572,17655,indeterminate,1.5256653992395437
Rep28297,C22220,PR6604,104,1110,indeterminate,10.673076923076923
Rep28298,C22220,PR6534,27092,45000,indeterminate,1.66100693931788
Rep28299,C22220,PR6490,58754,86950,No,1.479899240902747
Rep28300,C22220,PR6534,9578,15675,indeterminate,1.6365629567759448
Rep28301,C22220,PR6609,7807,21205,indeterminate,2.7161521711284746
Rep28302,C22220,PR6586,3051,20745,indeterminate,6.799410029498525
Rep28303,C22220,PR6525,24315,20410,indeterminate,0.8393995476043594
Rep28304,C22220,PR6520,1068,5235,indeterminate,4.901685393258427
Rep28305,C22220,PR6537,4404,7780,indeterminate,1.7665758401453224
Rep28306,C22220,PR6547,1887,7795,indeterminate,4.130895601483837
Rep28307,C22220,PR6325,265,3320,indeterminate,12.528301886792454
Rep28308,C22220,PR6587,11758,81385,indeterminate,6.921670352100698
Rep28309,C22220,PR6491,3190,13500,indeterminate,4.231974921630094
Rep28310,C22220,PR6537,161,1465,indeterminate,9.099378881987578
Rep28311,C22220,PR6616,595,9935,indeterminate,16.69747899159664
Rep28312,C22220,PR6527,456,4135,indeterminate,9.067982456140351
Rep28313,C22220,PR6520,2106,9700,indeterminate,4.605887939221272
Rep28314,C22220,PR6609,14822,35300,indeterminate,2.3815949264606666
Rep28315,C22220,PR6474,195,2500,indeterminate,12.820512820512821
Rep28316,C22220,PR6534,12243,11195,indeterminate,0.9144000653434615
Rep28317,C22220,PR6537,1515,10035,indeterminate,6.623762376237623
Rep28318,C22220,PR6491,4267,21340,indeterminate,5.001171783454418
Rep28319,C22220,PR6547,1910,10960,indeterminate,5.738219895287958
Rep28320,C22220,PR6547,2934,19750,indeterminate,6.7314246762099526
Rep28321,C22220,PR6492,227,1585,indeterminate,6.9823788546255505
Rep28322,C22220,PR6248,130,1340,indeterminate,10.307692307692308
Rep28323,C22220,PR6533,30748,50315,indeterminate,1.636366592949135
Rep28324,C22220,PR6331,183,2710,indeterminate,14.808743169398907
Rep28325,C22220,PR6534,70108,142985,indeterminate,2.0394962058538257
Rep28326,C22220,PR6593,437,5140,indeterminate,11.762013729977117
Rep28327,C22220,PR6544,24507,40540,indeterminate,1.654221242910189
Rep28328,C22220,PR6493,4218,21580,indeterminate,5.116168800379326
Rep28329,C22220,PR6533,76202,117995,No,1.5484501719114985
Rep28330,C22220,PR6533,75513,114335,No,1.5141101532186512
Rep28331,C22220,PR6493,3938,21035,indeterminate,5.341543930929406
Rep28332,C22220,PR6253,174,2595,No,14.913793103448276
Rep28333,C22220,PR6544,13521,23345,indeterminate,1.7265734782930258
Rep28334,C22220,PR6491,3157,15860,indeterminate,5.023756731073804
Rep28335,C22220,PR6604,110,1260,indeterminate,11.454545454545455
Rep28336,C22220,PR6253,403,6995,indeterminate,17.357320099255585
Rep28337,C22220,PR6537,12261,18885,indeterminate,1.5402495718130658
Rep28338,C22220,PR6491,79180,104960,indeterminate,1.325587269512503
Rep28339,C22220,PR6248,1752,19005,indeterminate,10.847602739726028
Rep28340,C22220,PR6331,155,2600,indeterminate,16.774193548387096
Rep28341,C22220,PR6533,18640,34850,indeterminate,1.8696351931330473
Rep28342,C22220,PR6527,1240,9040,indeterminate,7.290322580645161
Rep28343,C22220,PR6372,344,4480,indeterminate,13.023255813953488
Rep28344,C22220,PR6522,1152,8235,indeterminate,7.1484375
Rep28345,C22220,PR6550,993,9780,indeterminate,9.84894259818731
Rep28346,C22220,PR6507,532,4140,indeterminate,7.7819548872180455
Rep28347,C22220,PR6492,3892,16180,indeterminate,4.157245632065776
Rep28348,C22220,PR6537,322,2240,indeterminate,6.956521739130435
Rep28349,C22220,PR6184,2084,11215,indeterminate,5.38147792706334
Rep28350,C22220,PR6534,48701,77510,indeterminate,1.5915484281636927
Rep28351,C22220,PR6529,606,3920,indeterminate,6.468646864686469
Rep28352,C22220,PR6520,12743,14085,indeterminate,1.1053127207094091
Rep28353,C22220,PR6552,659,6135,indeterminate,9.309559939301973
Rep28354,C22220,PR6533,57983,93195,indeterminate,1.607281444561337
Rep28355,C22220,PR6609,1940,10325,indeterminate,5.322164948453608
Rep28356,C22220,PR6533,11023,21510,indeterminate,1.9513743989839427
Rep28357,C22220,PR6552,12322,26525,indeterminate,2.1526537899691607
Rep28358,C22220,PR6248,433,7700,indeterminate,17.782909930715935
Rep28359,C22220,PR6544,12073,20935,indeterminate,1.7340346227118364
Rep28360,C22220,PR6490,520,9310,indeterminate,17.903846153846153
Rep28361,C22220,PR6526,11927,12330,indeterminate,1.033788882367737
Rep28362,C22220,PR6253,306,5065,indeterminate,16.552287581699346
Rep28363,C22220,PR6537,702,5095,indeterminate,7.2578347578347575
Rep28364,C22220,PR6533,13232,24270,indeterminate,1.8341898428053205
Rep28365,C22220,PR6552,33419,80325,No,2.403572817858105
Rep28366,C22220,PR6561,538,6390,indeterminate,11.87732342007435
Rep28367,C22220,PR6392,1716,45755,No,26.663752913752912
Rep28368,C22220,PR6533,228318,349990,No,1.5329058593715783
Rep28369,C22220,PR6248,181,2415,indeterminate,13.342541436464089
Rep28370,C22220,PR6184,2655,14135,indeterminate,5.323917137476459
Rep28371,C22220,PR6547,1851,9955,indeterminate,5.37817396002161
Rep28372,C22220,PR6544,20443,34745,indeterminate,1.6996037763537641
Rep28373,C22220,PR6616,211,2690,indeterminate,12.748815165876778
Rep28374,C22220,PR6525,3134,3335,indeterminate,1.0641352903637524
Rep28375,C22220,PR6534,32631,52605,indeterminate,1.612117311758757
Rep28376,C22220,PR6609,3711,12450,indeterminate,3.354890864995958
Rep28377,C22220,PR6609,14544,35225,indeterminate,2.4219609460946097
Rep28378,C22220,PR6544,26925,44230,indeterminate,1.642711234911792
Rep28379,C22220,PR6520,800,4135,indeterminate,5.16875
Rep28380,C22220,PR6492,2172,7950,indeterminate,3.660220994475138
Rep28381,C22220,PR6525,24696,19995,indeterminate,0.809645286686103
Rep28382,C22220,PR6533,38423,57870,indeterminate,1.5061291413996825
Rep28383,C22220,PR6609,803,3265,indeterminate,4.066002490660025
Rep28384,C22220,PR6533,158,1415,indeterminate,8.955696202531646
Rep28385,C22220,PR6609,12127,30745,indeterminate,2.5352519172095325
Rep28386,C22220,PR6178,495,7600,indeterminate,15.353535353535353
Rep28387,C22220,PR6253,125,1402,Yes,11.216
Rep28388,C22220,PR6537,22282,34120,indeterminate,1.5312808545013912
Rep28389,C22220,PR6248,2846,17030,indeterminate,5.983836964160225
Rep28390,C22220,PR6547,9364,44025,indeterminate,4.7015164459632635
Rep28391,C22220,PR6550,365,3575,indeterminate,9.794520547945206
Rep28392,C22220,PR6493,1344,7420,indeterminate,5.520833333333333
Rep28393,C22220,PR6561,432,4805,No,11.122685185185185
Rep28394,C22220,PR6552,326,3150,indeterminate,9.662576687116564
Rep28395,C22220,PR6537,460,3640,indeterminate,7.913043478260869
Rep28396,C22220,PR6526,12746,10615,indeterminate,0.8328102934253884
Rep28397,C22220,PR6609,3822,12855,indeterminate,3.3634222919937207
Rep28398,C22220,PR6533,30249,54925,indeterminate,1.8157625045456047
Rep28399,C22220,PR6248,232,1945,indeterminate,8.383620689655173
Rep28400,C22220,PR6325,112,1065,indeterminate,9.508928571428571
Rep28401,C22220,PR6507,1001,7545,indeterminate,7.537462537462537
Rep28402,C22220,PR6474,138,1360,indeterminate,9.855072463768115
